id,text
3601,"But Dobby has come to protect Harry Potter, to warn him, even if he does have to shut his ears in the oven door later..."
3585,Dobby will have to shut his ears in the oven door for this.
3570,Harry knew instantly that this was what had been watching him out of the garden hedge that morning.
3551,"Dudley stumbled backward at once, a look of panic on his fat face."
3523,He didn't think the Dursleys would like him any better in Majorca than they did on Privet Drive.
3474,"THE WORST BIRTHDAY  Not for the first time, an argument had broken out over breakfast at number four, Privet Drive."
3414,Dumbledore gave me the day off yesterday ter fix it.
3301,It put its hand into its pocket and pulled out a blood-red stone.
3274,"There is no good and evil, there is only power, and those too weak to seek it...."
3239,"He put the bottle down and walked forward; he braced himself, saw the black flames licking his body, but couldn't feel them  -  for a moment he could see nothing but dark fire  -  then he was on the other side, in the last chamber."
3182,He walked up to a black knight and put his hand out to touch the knight's horse.
3161,"They grabbed and snatched, but the bewitched keys darted and dived so quickly it was almost impossible to catch one."
3150,"He expected to feel sharp beaks and claws tearing at him any second, but nothing happened."
3086,"As they climbed carefully around her, Mrs. Norris turned her lamplike eyes on them, but didn't do anything."
3080,Neville's jaws were jammed together so he couldn't speak.
3072,"He took a step forward and Neville dropped Trevor the toad, who leapt out of sight."
3058,"Hermione was skimming through all her notes, hoping to come across one of the enchantments they were about to try to break."
3031,"Professor McGonagall repeated, as though this was a very fishy thing to want to do."
2920,"Its long, slender legs were stuck out at odd angles where it had fallen and its mane was spread pearly-white on the dark leaves."
2887,"Look, I've jus' bin askin' Ronan, you seen anythin' odd in here lately?"
2868,"Hagrid was squinting up the dark path, but after a few seconds, the sound faded away."
2821,"Harry had also forgotten that Malfoy had gotten a detention, too."
2801,Harry was halfway toward it before he remembered what he'd promised himself about not meddling.
2727,"Chuckling about Malfoy, they waited, Norbert thrashing about in his crate."
2709,Harry and Hermione walked back to the castle feeling Saturday couldn't come quickly enough.
2700,Malfoy told Madam Pomfrey he wanted to borrow one of my books so he could come and have a good laugh at me.
2677,Ron appeared out of nowhere as he pulled off Harry's invisibility cloak.
2625,"He looked very pleased with himself, but Hermione didn't."
2586,They piled so much homework on them that the Easter holidays weren't nearly as much fun as the Christmas ones.
2574,"He made sure Peeves wasn't inside before shutting the door behind them, then he told them what he'd seen and heard."
2538,"As Gryffindors came spilling onto the field, he saw Snape land nearby, white-faced and tight-lipped  -  then Harry felt a hand on his shoulder and looked up into Dumbledore's smiling face."
2507,Harry hardly heard a word of Wood's pep talk as he pulled on his Quidditch robes and picked up his Nimbus Two Thousand.
2486,"Harry and Ron barely had time to exchange mystified looks before she was dashing back, an enormous old book in her arms."
2463,"The rest of the team landed next to George to complain, too."
2427,There was nothing to stop him from staying here all night with his family.
2406,Harry dropped the cloak from around his shoulders and ran to the mirror.
2360,"It was a magnificent mirror, as high as the ceiling, with an ornate gold frame, standing on two clawed feet."
2334,"Maybe he was imagining it, maybe not, but he thought a faint whispering was coming from the books, as though they knew someone was there who shouldn't be."
2325,Harry lit a lamp to see his way along the rows of books.
2299,Harry leaned over the side of his own bed and pulled the cloak out from under it.
2179,The few owls that managed to battle their way through the stormy sky to deliver mail had to be nursed back to health by Hagrid before they could fly off again.
2086,"It said Potter for President, and Dean, who was good at drawing, had done a large Gryffindor lion underneath."
2020,"Then, none of them looking at each other, they all said ""Thanks,"" and hurried off to get plates."
1971,"It roared again and started toward Ron, who was nearest and had no way to escape."
1839,All Neville cared about was never going near the dog again.
1764,The Fat Lady had gone on a nighttime visit and Hermione was locked out of Gryffindor tower.
1738,"Fred and George had hardly disappeared when someone far less welcome turned up: Malfoy, flanked by Crabbe and Goyle."
1733,Harry had just finished telling Ron what had happened when he'd left the grounds with Professor McGonagall.
1710,"Up the front steps, up the marble staircase inside, and still Professor McGonagall didn't say a word to him."
1647,Hermione Granger was almost as nervous about flying as Neville was.
1603,When Harry knocked they heard a frantic scrabbling from inside and several booming barks.
1590,"He swept around in his long black cloak, watching them weigh dried nettles and crush snake fangs, criticizing almost everyone except Malfoy, whom he seemed to like."
1589,Snape put them all into pairs and set them to mixing up a simple potion to cure boils.
1585,"As for monkshood and wolfsbane, they are the same plant, which also goes by the name of aconite."
1561,"It was colder here than up in the main castle, and would have been quite creepy enough without the pickled animals floating in glass jars all around the walls."
1540,"Lots of people had come from Muggle families and, like him, hadn't had any idea that they were witches and wizards."
1531,Then she changed her desk into a pig and back again.
1522,"Three times a week they went out to the greenhouses behind the castle to study Herbology, with a dumpy little witch called Professor Sprout, where they learned how to take care of all the strange plants and fungi, and found out what they were used for."
1513,"He wouldn't believe they were lost, was sure they were trying to break into it on purpose, and was threatening to lock them in the dungeons when they were rescued by Professor Quirrell, who was passing."
1461,"No wonder he's looking so nervous, that's Professor Snape."
1451,"On Harry's other side, Percy Weasley and Hermione were talking about lessons (""I do hope they start right away, there's so much to learn, I'm particularly interested in Transfiguration, you know, turning something into something else, of course, it's supposed to be very difficult-""; ""You'll be starting small, just matches into needles and that sort of thing  -  "")."
1437,I hope you're going to help us win the house championship this year?
1428,Harry piled his plate with a bit of everything except the peppermints and began to eat.
1246,"Ron gave a slight cough, which might have been hiding a snigget."
1201,The countryside now flying past the window was becoming wilder.
1191,"Harry turned the card back over and saw, to his astonishment, that Dumbledore's face had disappeared."
1105,"The boy lifted the lid of a box in his arms, and the people around him shrieked and yelled as something inside poked out a long, hairy leg."
1052,Harry woke at five o'clock the next morning and was too excited and nervous to go back to sleep.
976,"We use unicorn hairs, phoenix tail feathers, and the heartstrings of dragons."
944,A magic wand... this was what Harry had been really looking forward to.
916,He didn't feel much like going into the matter with this boy.
910,"Madam Malkin stood Harry on a stool next to him) slipped a long robe over his head, and began to pin it to the right length."
882,"Once, he thought he saw a burst of fire at the end of a passage and twisted around to see if it was a dragon, but too late - - they plunged even deeper, passing an underground lake where huge stalactites and stalagmites grew from the ceiling and floor."
814,The low buzz of chatter stopped when they walked in.
796,"He got stuck in the ticket barrier on the Underground, and complained loudly that the seats were too small and the trains too slow."
691,"Harry, meanwhile, still had questions to ask, hundreds of them."
683,"That's what yeh get when a Powerful, evil curse touches yeh  -  took care of yer mum an' dad an' yer house, even  -  but it didn't work on you, an' that's why yer famous, Harry."
646,"How could you not be, my dratted sister being what she was?"
617,"He had been to school, after all, and his marks weren't bad."
610,"An' like I told yeh, I'm Keeper of Keys at Hogwarts  -  yeh'll know all about Hogwarts, o' course."
580,There was a crash behind them and Uncle Vernon came skidding into the room.
503,"Ten minutes later they had wrenched their way through the boarded-up doors and were in the car, speeding toward the highway."
426,His face went from red to green faster than a set of traffic lights.
425,"Harry was on the point of unfolding his letter, which was written on the same heavy parchment as the envelope, when it was jerked sharply out of his hand by Uncle Vernon."
423,"He handed Uncle Vernon the bill and the postcard, sat down, and slowly began to open the yellow envelope."
410,They heard the click of the mail slot and flop of letters on the doormat.
348,"As the snake slid swiftly past him, Harry could have sworn a low, hissing voice said, ""Brazil, here I come...."
314,"Behind the glass, all sorts of lizards and snakes were crawling and slithering over bits of wood and stone."
299,"I had a dream about a motorcycle,"" said Harry, remembering suddenly."
249,Aunt Petunia often said that Dudley looked like a baby angel  -  Harry often said that Dudley looked like a pig in a wig.
239,He wore round glasses held together with a lot of Scotch tape because of all the times Dudley had punched him on the nose.
209,"One small hand closed on the letter beside him and he slept on, not knowing he was special, not knowing he was famous, not knowing he would be woken in a few hours' time by Mrs. Dursley's scream as she opened the front door to put out the milk bottles, nor that he would spend the next few weeks being prodded and pinched by his cousin Dudley..."
185,"If the motorcycle was huge, it was nothing to the man sitting astride it."
172,Professor McGonagall pulled out a lace handkerchief and dabbed at her eyes beneath her spectacles.
164,Dumbledore reached out and patted her on the shoulder.
135,"Dumbledore slipped the Put-Outer back inside his cloak and set off down the street toward number four, where he sat down on the wall next to the cat."
134,"If anyone looked out of their window now, even beady-eyed Mrs. Dursley, they wouldn't be able to see anything that was happening down on the pavement."
125,"He was busy rummaging in his cloak, looking for something."
78,"Trying to pull himself together, he let himself into the house."
19,"For a second, Mr. Dursley didn't realize what he had seen  -  then he jerked his head around to look again."
18,It was on the corner of the street that he noticed the first sign of something peculiar  -  a cat reading a map.
16,"At half past eight, Mr. Dursley picked up his briefcase, pecked Mrs. Dursley on the cheek, and tried to kiss Dudley good-bye but missed, because Dudley was now having a tantrum and throwing his cereal at the walls."
3,"Mr. Dursley was the director of a firm called Grunnings, which made drills."
