id,text
51-88-4894,"1999 Monaco( blindskak og hurtigskak) 14, 5\ 22 I"
51-88-4908,"Bedst af 24 partier, mesteren beholder titlen ved uafgjort."
51-89-1299,"Almindeligvis bruges såkaldt positiv logik, hvor det højeste spændingsinterval repræsenterer"" 1"", og det laveste"" 0""- ved negativ logik forstås en lav spænding som"" 1"", og en højere spænding som"" 0"". I forbindelse med positiv logik omtales signalet"" 1"" også som high( engelsk for"" højt"") og"" 0"" som low( engelsk for"" lavt"")."
51-89-1568,Fanø Turistbureau
51-89-1968,Gottorp Slot ligger i den inderste vig af Slien.
51-89-2802,Det mellemassyriske imperium.
51-89-2877,Blodige Dage
51-89-4108,Finland havde kæmpet mod Sovjetunionen i krigen.
51-89-4256,De valgte til sidst The Burning Secret af den østrigske forfatter Stefan Zweig.
51-90-1390,"15. 29, 7 1983"
51-90-2625,"Den 17. oktober 1857 ægtede Worsaae Jacobine Severine Grevenkop- Castenskiold( 2. april 1838- 2. oktober 1910), datter af kammerherre Caspar Holten Grevenkop- Castenskiold til Hagestedgård ved Holbæk."
51-90-2915,"Efter at overklassen fik fint, stramt, skræddersyet tøj var man nødt til at holde samme taljemål, da nyt tøj var dyrt selv for de rigeste, og derfor var man nødt til at snøre sig."
51-90-2918,"Det er ikke endeligt klartlagt, hvem der dræbte albanerne eller under hvilke omstændigheder det skete, men lederen af OSCE' s overvågningsmission, amerikaneren William Walker erklærede straks efter, at han var kommet til stede, at der måtte være tale om en serbiske massakre på civile."
51-90-3363,"Miguel Najdorf regnede det selv for oplagt, at han skulle være med, og mente ikke, at han stod tilbage for nogen af de øvrige deltagere( 2), men VM endte med at blive afjort ved en matchturnering i 1948 med fem personer, hvor Mikhail Botvinnik vandt og dermed blev den første verdensmester under FIDE."
51-90-378,"Jean Honore Fragonard( Fransk maler, 1732- 1806)"
51-90-3824,"Hans navnedag er 16. januar, men det vides ikke, om det er hans dødsdag eller dagen for hans begravelse, der fandt sted, efter at hans jordiske rester var bragt tilbage til Rom fra det ukendte sted, hvor han var tilbragte sit eksil."
51-90-4461,"Seriens tredje sæson sluttede 23. maj 2007. ABC har offentliggjort at Lost vil slutte efter sin sjette sæson, hvor fjerde til sjette sæson vil indeholde 16 timers afsnit hver, hvilket betyder at serien vil slutte med i alt 117 producerede afsnit.( 1) Grundet Writers Guild of America- strejken i 2007 og 2008 blev der kun produceret 14 timers Lost i fjerde sæson."
51-90-4736,"Faghistorikerne var ikke tilfredse med fagligheden i"" Dagligliv"", og anmeldelserne var fulde af påpegede fejl."
51-90-760,"Kampen endte 1- 1, men Vesttyskland blev for stærke på straffe, og England måtte spille bronzefinale."
51-91-1277,Dog begyndtes der igen en søgen efter en historisk Jesus ved brug af diffenrenskriteriet.
51-91-1399,"Ligemeget hvilken en af de sidste to spalter der dækkes, vil det resultere i at der observeres en lysplet."
51-91-1469,Christensen( 2004- 2005)~ K.
51-91-1479,Rama afviste et forslag om- at Meidani og han skulle kandidere som par- og vandt valget.
51-91-2494,"Betastråling nedbremses endvidere under udsendelse af bremsestråling ved tæt passage af atomkerner, som afbøjer betapartiklerne pga. den elektriske tiltrækning."
51-91-2978,"Selve havnen har ligget, hvor nu Højbro Plads ligger."
51-91-3136,550 hektar jord.
51-91-3533,"I den tegnede han et billede af en verden, hvor guderne var involveret i en evig kamp mod jætter og andre uhyrer, som truede verdensfreden."
51-91-3546,De allerførste udgaver i 1999 varer to timer( kl.
51-91-379,"Fischers krav var at man skulle spille et ubegrænset antal partier hvor uafgjorte partier blev strøget, og første mand med 10 sejre blev mester."
51-91-4755,"Man kan også påstå, at hvis frøukrudtet bare fik lov at vokse, så ville det kvæle sig selv."
51-91-48,"4. juni- De allieredes styrker går ind i Italiens hovedstad Rom, der forinden var blevet erklæret for"" åben by""."
51-9-1528,"Organisationen har hovedkvarter i Paris, Frankrig."
51-9-155,Kiefer Sutherland vandt en Golden Globe for sin rolle i den første sæson af 24 Timer;
51-92-14,"1994- Danmarks fodboldlandshold vinder en EM- kvalifikationskamp i Parken mod Belgien med 3- 1 efter at have været bagud med 0- 1. Målene bliver scoret af Kim Vilfort, John Faxe Jensen og Mark Strudal."
51-92-1669,"Immanuel Kant,( 1724- 1804) CO12RS*"
51-92-1755,"Liszt var også særdeles velbevandret i litteratur og filosofi og tog de fire af de syv grader, der skulle til for at blive katolsk præst."
51-92-2638,"Med Judasevangeliet føres tankegangen et skridt videre, og her bliver det ikke blot fastslået, at Judas' handlinger var nødvendige, men også at Judas handlede på ordre fra Jesus selv."
51-92-2732,"De troede, han ville opildne til Jihad mod italienerne i Libyen."
51-92-2896,Københavns Lufthavne A\ S hjemmeside
51-92-4104,Betydeligt flere deltog i sin tid da premierminister Zoran [D@0110]in[d@0111]i[c@0107] blev begravet efter et attentat 12. marts 2003. Zoran [D@0110]in[d@0111]i[c@0107] var dén der foranstaltede udleveringen af Milo[s@0161]evi[c@0107] til krigsforbrydertribunalet i 2001.
51-92-4190,"Brandt, Anders og Tybjerg, Casper."
51-9-2467,Men der var også malurt i bægeret.
51-93-1021,"Derfor omtales værdien"" to kroner"" stadigvæk som"" en daler"", dog nok ikke så meget længere, efter at de nuværende tokronemønter kom i cirkulation."
51-93-1671,"En internationalt accepteret definition af forskning og af en opdeling i grundforskning, anvendt forskning og udviklingsarbejde kom til i løbet af 1960' erne via OECD."
51-93-2353,194: Briseis Flak( H170)
51-93-3383,Ernest Hemingway og Helen Keller er blandt amerikanske forfattere som fik sine bøger brændt.
51-9-342,"Med disse forbrydere i tankerne begyndte de derfor at lede efter et nyt superfængsel, men fik øjnene op for, at det slet ikke var nødvendigt med nybyggeri."
51-93-436,Einar Utzon- Frank:
51-93-4521,"På den anden side modtager mange af dem så små"" ekstra"" strålingsdoser derved, at man ikke ser nogen sikre tegn på forøgede dødelighed eller forekomst af kræft eller medfødte defekter som følge af strålingen."
51-93-615,"Lig med guldtænder blev sendt til venstre, lig uden guldtænder til højre."
51-93-692,"Hovedet er dog nok det mest karakteristiske ved racen, det er velformet, stort i alle dimensioner undtagen bredden, det tilkendegiver storhed og værdighed med sine karakteristiske folder, hængende læber, lange ører og sigende øjne."
51-93-884,"Mellem 1820 og 1850 blev befolkningen i New York City næsten firdoblet, hvilket fik borgerne til at søge mod byens grønne områder- fortrinsvis kirkegårde- for at komme væk fra larmen og det kaotiske liv."
51-93-886,"Gress, David, Hvorfor tænketanke?"
51-9-4150,"Nyt var også, at taberne af semi- finalen ikke længere skulle kæmpe om bronzemedaljen, der således blev tildelt hver af taberne."
51-94-1649,"Ernst Troeltsch,( 1865- 1923) CR"
51-94-1705,Heraf er to fra Færøerne og to fra Grønland.
51-94-2274,Den første moderne husmandsforening blev dannet i Klim- Vester Thorup- Vust i Han Herred i 1896.
51-94-2309,"De levede konstant under meget usikre rammer, hvor risikoen for voldshandlinger fra majoritetsbefolkningen hele tiden var til stede."
51-94-4775,Et molekyle med sådan en forskel i ladning kaldes en dipol.
51-94-4937,"Et lille kendt faktum er at under produktionen af filmen, gjorde Davis sin egen film som Wicket, en"" håndokumentar"", såkaldt"" mockumentary"", som han lage ved hjælp af assistentregissøren af Return of the Jedi, David Tomblin."
51-9-4519,"Arbejdet kedede ham, og i 1895 sagde den 20- årige Thomas Mann sit job op, for at forfølge en forfatterkarriere."
51-9-4799,Tilskuerrekord ude:
51-9-5052,"Han var ophavsmand til en lang række mindeværdige udtalelser, som ofte citeres."
51-95-2907,"På Covent Garden sang han i 1932 med den populære sopran Florence Easton i Siegfried,, den eneste gang de optrådte sammen."
51-95-3158,"Da han kom forbi fyrede A[g@011F]ca to skud mod paven, han blev dog efterfølgende tilbageholdt af omkringstående tilskuere og var ude af stand til at skyde eller flygte."
51-95-3169,Ved denne lejlighed blev bl. a.
51-95-3928,"Domkirken, som er fra den tidlige middelalder og i gotisk stil, er gravplads for en lang række af de danske konger og dronninger."
51-95-3998,"Med tiden tog de ansvaret for at stoppe røvere og narkohandlere, og stoppede fremvisningen af hvad de betegnede som pornografiske film."
51-95-5056,Ankommet dertil lejede hun en bolig i udkanten af byen.
51-95-528,"Staffordshire Cup, og i både 1883 og 1884 nåede man kvartfinalerne i FA Cup' en."
51-96-1093,I formålsparagraffen står der kort og godt:
51-96-2196,Jan Peter Balkenende fra det kristendemokratiske parti( CDA)( konservativt) har været ministerpræsident siden 22. juli 2002. Hans parti er i koalition med PVDA og CU.
51-96-2880,Olsen~ 13 Faxe Jensen~ 14 J.
51-96-3164,"Omkring 60 procent af befolkningen har en blandet etnisk baggrund kendt som mestizer, hvoraf 30 procent er indianere og omkring 9 procent er af europæisk afstamning."
51-96-3344,I 1989 blev der indført et gebyr på 3000 kr. for navneændring gennem statsamt\ Overpræsidium.
51-96-3503,"Valföðr"" De faldnes fader""."
51-96-3849,I alt 240 herregårde blev tegnet af Ferdinand Richardt og udførligt beskrevet af Tyge Alexander Becker og Carl Emil Secher.
51-96-4100,"Området mellem på den ene side høretærsklen, som er den lyd som hørelsen netop kan opfatte, og på den anden side det lydtryk hvor den samme lyd begynder at genere hørelsen eller gøre ondt, kaldes for Hørelsens Dynamik eller høredynamikken."
51-96-4743,"Venstre har rødder tilbage til Bondevennernes Selskab, der blev stiftet i 1846. I perioden 1864- 1910 blev Venstre splittet og samlet flere gange."
51-97-1354,Lyden komprimeres uaghængigt at billedkomprimeringen.
51-97-1861,"Redmond Cross, and Prentiss N."
51-97-2135,"Noget sådant har aldrig forlydt, og det er blevet foreslået, at hullerne skyldes nagler, der har været slået igennem kisten."
51-97-2156,ISKCON Danmark
51-97-3,Hotel Rwanda
51-97-3260,"Trandberg havde oprettet"" kapeller"", men da hovedparten af frimenighedens medlemmer i 1868 vendte tilbage til folkekirken, blev kapellerne omdøbt til missionshuse."
51-97-335,"Herren genkender sine egne."") Samtidige kilder anslår, at dødstallet lå mellem 7. 000 og 20. 000- det sidste er, hvad der står i Arnaud- Amaurys rapport til paven."
51-97-3469,"Udsagnsord følger grundleddet i person og tal, og har konjunktivformer som udtrykker at et udsagn er en hypotese eller påstand."
51-97-3559,9. Episode of the Island of Perpetual Winter Forventet i 2008
51-97-3745,Genesis' officielle hjemmeside
51-97-4292,Kr. under farao Necho II.
51-97-4344,"Hvis begge ord bliver til flertal, skal det skrives som to ord, mens det skal sammenskrives, hvis kun ord nummer 2 bliver til flertal."
51-97-4679,"Hele gruppen kom i 1973 med i Scorpions, da denne havde mistet både sin leadguitarist, bassist og trommeslager."
51-97-4720,"Lukas fremhævede fællesejet som et væsentligt kendetegn ved urmenigheden, der, som følge af udgydelsen af ånden, tillige begrundede kirkens hellighed som"" Ecclesia""( Herausgerufene)"
51-97-628,Truede folk:
51-97-706,"Det antages nemlig generelt, at da universet var ungt og meget varmt, var det i statistisk ligevægt og indeholdt lige mange baryoner og antibaryoner."
51-98-1768,"De 4 observatører tog de 36 lokale ind, hvoraf de 20 var børn, og tog sig af dem og lod dem blive i beskyttelsesrummet i 3 1\ 2 dag, hvor bombardementerne fortsatte ufortrødent."
51-98-2135,Lejradministratorerne stjal ofte fra det udbytte fangerne havde produceret.
51-98-2284,Nelson eds.
51-98-2845,"Under krigen steg utilfredsheden med de hårde vilkår som kejserens krig mod nabolandene begyndte at skabe for den tyske befolkning, og i marts 1917 kom det for første gang til større strejker i landet."
51-98-2913,"2005 er der nogle få krigserklæringer, som stadig gælder, selvom de snarere eksisterer på grund af en manglende fredstraktat end på grund af fjendtligheder nationerne imellem."
51-98-3393,"Selvom han ikke på nogen måde var religiøs var dette den første i en serie af nærdød oplevelser, der fik ham til at tro at en højere magt vågede over ham.( 2) The successful attack against the United States made Fuchida a national hero, earning him an audience with Emperor Hirohito himself."
51-98-5201,Sven Havsteen- Mikkelsen( 1912- 1999) Kunstmaler
51-98-599,Concertouverture( 1880)
51-98-634,Kate Mundt
51-99-1191,Rasmus Nielsen
51-99-1283,Kongen deltog personligt i de militære udnævnelser på grundlag af systematiske informationer om kvalifikationer.
51-99-138,"Bolle- å indføres, og navneord skal ikke længere skrives med stort begyndelsesbogstav; datidsformerne kunde, skulde, vilde bliver kunne, skulle, ville."
51-99-1447,"Den amerikanske forfatter, skuespiller og filmskaber, Robert Benchley, er kendt for disse udødelige ord:"
51-99-2523,"I forståelsen af denne liste hjælper det at vide, at det på arabisk som på de fleste andre semitiske sprog gør sig gældende, at de fleste ord kan anskues som bestående af tre radikaler eller grundkonsonanter, der angiver en bestemt grundbetydning og da kan sættes sammen med forskellige vokalmønstre eller udvides med bestemte konsonanter fortil og bagtil og dermed danne en række ord, der på forskellige måder relaterer til denne grundbetydning."
51-99-3143,Først introducerede man Centrene for Videregående Uddannelser der skulle samle alle de mellemlange videregående uddannelser i større administrative enheder på regionalt plan.
51-99-3813,Midt i 1756 drog han til Rom.
51-99-4891,"Efter tabet af verdensmesterskabet måtte man i det sovjettiske skakforbund overveje, hvem der kunne udfordre Fischer i 1975. Efter Petrosians og Spasskijs klare nederlag, var de to, der stak ud, Kortsjnoj og Karpov."
5-21-57,"Eneste minus var de sidste to timer af togturen vel at mærke begge veje, på en tur der tager to timer og tre kvarter!"
5-22-119,"I går fik hylderne i køkkenet en tur, dagen før monsterskabet i stuen."
5-23-120,Overalt på byens pladser og torve er der optakt til topmødet.
5-24-56,"Flere drenge sjovt nok kun drenge fulgte med på sidelinien, og nogle fik lov at male en af de andres figurer."
5-29-56,"Jeg ser ikke X- faktor, så mens hun bredte sig i hele den lille Londonske topersoners længde, flyttede jeg med garn og hælkenål til mere afsidesliggende steder."
5-30-31,"Om de når at sætte nye op, aner jeg ikke, så tøsebarnet blev sendt i bad, moren blev indraget til hjælp af hårvask og efterfølgende masser af balsam, hvorpå turen gik tilbage til sofaen og et hår der hurtigt ville have lignet en fugleredeigen, hvis ikke jeg havde insisteret på at rede det igennem:)"
5-30-55,Hele vejen langs banelegemet ind mod byen for den sags skyld også længere ud er støjskærme sat op.
5-31-12,"En fabelagtig god måde at linke til andre, og dermed vise nye muligheder, nye mennesker at læse bidrag fra og blive inspireret af."
5-34-161,"Det har taget tid, men det har vist været det værd."
5-35-23,Tænk at kunne gå på arbejde og bruge hele dagen til at sidde og male små figurer sammen med en kollega.
5-37-50,"Siden har jeg aldrig haft den på, og Emilie overtog den som udklædning."
5-40-81,"I morges stod jeg med pebernøddedej og et pigebarn, der havde vigtigere ting at foretage sig og på det nærmeste var på vej ud ad døren, da tiden for kagefigurudstikningen, hun selv havde bestilt, stod for døren."
5-4-162,Sådan noget smitter og af husstanden her er Emilie uden tvivl den værste.
5-41-96,"Emilie har reddet sig små knopper på halsen, der ikke vil forsvinde."
5-42-41,Men det viste sig også at være forsvundet.
5-43-26,"I hvert fald lød der ingenting fra værelset, før Tøsebarnet og jeg havde pakket os sammen, og var smuttet med tomme flasker og aviser til genbrug på vejen mod indkøb."
5-4-72,I godt humør fortsatte vi turen.
5-59-54,Desværre tror jeg ikke vikarerne ved noget om planerne.
5-61-18,Jo der var julelys i øjenene- også selvom det måske er lidt tidligt:)
5-62-161,"Og de sad der stadig da hun hoppede på toget mod Århus og mon ikke de sidder der de næste dage, med mindre nogen tvinger hende til at tage dem af, for en omgang vask man kunne måske endda fristes til at håbe."
5-64-101,"Tilbage står så kun at sige, at anden del bare kan komme an."
5-65-71,"Et af den slags huse, der emmer af stemninger og udelukkende opvarmes af en gammel, gammel brændeovn."
5-66-58,"Mest fordi jeg kunne springe endehæftningerne over, men også fordi jueg troede det ville varme mere og endelig dække sammnstrikken, der giver indtryk af sømmerum."
5-66-64,"Der var engang jeg hentede det ene hæklehæfte efter det andet på biblioteket, bladrede og faldt over enkeltdele eller småting, gangede med stort og endte med brugbare projekter sammen med dobbelt bomuldsgarn og en hæklenål nummer fem."
5-74-158,Trodsende snehvide og ufarbare veje.
5-80-136,"Vi endte på Cafe Nanas Stue, et lille hyggeligt stede, med øens største samling af hollandske fliser og et hav af umage stole og borde."
5-82-47,X- faktor- optakt!
5-91-61,"Mange er de gange jeg har læst højt for mine børn, og da Emilie i aften ville have læst højt en beskæftigelse der efterhånden ikke længere er ønske om hver dag, og fandt netop Halfdans ABC, blev det helt hyggeligt at ligge side om side i sengen og læse for hinanden."
5-92-29,"I Asserbo, i et sommerhusområde, hvor træerne står tæt og mange af husene, har været til så længe, at de nærmest er vokset sammen med den omkringliggende natur."
5-97-20,Det havde han ikke prøvet før og blev således også en oplevelse rigere.
5-99-12,"På billedet i opskriften, synes jeg tåen så forkert ud, så jeg endte med at fortsætte snoningen og synes egentlig det er blevet meget fint."
6-0-588,Ytringsfriheden blev jo lige præcis forsvaret.
6-0-689,"Ud over de andre betænkeligheder man kan have, som jeg har nævnt, kunne man også blive betænkelig ved, om ikke det her ville give menneskesmuglerne ny vind i sejlene."
6-10-1135,"Det er jo derfor, at privathospitalerne har mulighed for at dræne de offentlige hospitaler for gode nøglemedarbejdere til skade for langt, langt de fleste patienter, der skal behandles på et offentligt hospital."
6-10-1461,Der kom ikke et eneste svar på hr.
6-10-2,"Men vi er jo mange, som ved, at brint ikke er en lovende energikilde, men indgår i en lovende teknologi, der handler om, hvordan man kan bære eller lagre energi."
6-11-1058,"Sprogforskere siger, at vores øre er blevet dårligere, fordi vi heller ikke er vant til dialekter."
6-11-1078,Forslag til folketingsbeslutning om bedre retsbeskyttelse af ejendomsfunktionærer m. fl.
6-11-1101,"Dernæst synes jeg, at det er unfair her i dag i Folketingssalen at undsige den trepartsaftale, som man selv var en del af i 1998, hvor både Venstre og De Konservative selv var med til at udmønte bekendtgørelserne."
6-1-1222,"Det har man fjernet fra de regionale trafikselskaber og lagt over i statskassen, så de vilkår, der har været for at drive kollektiv trafik, er blevet ringere og ringere."
6-11-641,"Fødevareindustrien har lanceret en mærkning, der forholder sig til portioner."
6-11-969,Regeringens egen plan for dansk økonomi frem mod år 2015 rummer et underskud på de offentlige finanser på 14 mia. kr.
6-12-101,"Det er udfordringer, som Lissabontraktaten giver bedre mulighed for at løse, og det er udfordringer, som vi fra dansk side naturligvis aktivt skal være med til at præge løsningerne på."
6-13-124,"Selvfølgelig har det da konsekvenser, når Rusland ikke spiller med."
6-13-1358,Man ser jo katastrofale følger af regeringens politik på sundhedsområdet.
6-13-1361,"Det har været vigtigt for os i de forhandlinger om finansloven for 2009, der så har været, at vi fik forholdt os til det og sikret, at sundhedsvæsenet kommer tilbage i omdrejninger og får indhentet det efterslæb, sikret, at patienterne igen kan få den behandlingsgaranti, der gør, at man har sikkerhed for, at man bliver behandlet meget hurtigt i det offentlige sundhedsvæsen, og sikret, at vi har behandlingsgarantien til at presse det offentlige sundhedsvæsen til hele tiden at levere en god service og en god behandlingstid til den syge medborger."
6-13-270,Søren Pind har jo sagt så meget de sidste par dage.
6-13-532,"Selvfølgelig må pensionskasser ikke investere i virksomheder, der deltager i ulovlig aktivitet, men det giver jo lidt sig selv."
6-13-766,"For 20 år siden udstedte præstestyret i Iran en dødsdom over forfatteren Salman Rushdie for bogen"" De sataniske vers"", der bl. a. omhandlede profeten Muhammeds seksualliv."
6-14-955,"Dels er det jo også en diskussion, i forhold til om kommunerne lever op til det, der er aftalt om, at de skal løfte de samlede investeringer lige præcis på de områder."
6-15-1389,"Dette er ikke frihedsberøvelse- og så vil jeg faktisk citere, godt nok frit efter hukommelsen- for folk på tålt ophold kan færdes frit i samfundet, kan færdes frit uden for Center Sandholm på samme måde som alle andre borgere i det her samfund."
6-15-438,"Men som sagt støtter Dansk Folkeparti forslaget; det er et vigtigt og godt signal at sende til omverdenen, at vi hertillands står fast, vi lader os ikke kue, vores folkestyre er ikke til diskussion, og grundlæggende frihedsrettigheder bør gælde alle i verden."
6-15-542,"Auken, hvad jeg ville betvivle, kom ned med lovens stentavler, ville hr."
6-16-1081,Det placerer Færøerne på listen over de store opdrættere og eksportører af laks i verden.
6-16-1249,"Og det betyder altså, at hvor der ellers ville være udsigt til, at der over de næste 5 år blev investeret 25 mia. kr. i de borgernære institutioner, vil der i stedet blive investeret 34 mia. kr."
6-17-1031,"Er det simpelt hen pludselig dukket op på lystavlen, og man kan se:"
6-17-413,"Skal nogen idømmes en dom eller en sanktion, skal det kunne bevises, at de har gjort noget ulovligt, og så bliver de dømt efter det og ikke noget som helst andet."
6-17-551,"Det kan vi ikke komme med, fordi det kræver enstemmighed, hvis det skal ske."
6-17-623,"Jeg har megen, megen veneration, jeg har megen forståelse for den socialdemokratiske ordfører, der gerne vil flytte hegnspæle; det mener jeg også er hvad politik handler om, men jeg er bare meget bekymret for, at Danmark med den tekst, som nu foreligger, melder sig- på samme måde som vi gjorde med landminerne i sin tid- på det forkerte hold og på den side, som ønsker at trænere det her og forlænge brugen af de her ting i årevis."
6-18-289,De kunne gøre gavn andre steder.
6-18-406,"Som begrundelse herfor henviste udvalgsflertallet til, at ligebehandlingslovens § 16, stk."
6-18-501,"Vi har jo i vores forslag om at afskaffe fattigdommen, som vi førstebehandlede her for nogen tid siden, foreslået, at alle skulle have mindst 13. 500 kr. om måneden, for vi mener, at det må være et absolut minimum i det rige land, vi i dag lever i- eller rettere rigt for et flertal af os- men der er altså nogle, som stadig lever under meget dårlige vilkår, og som ikke har råd til nogle af de mest basale nødvendigheder."
6-1-899,"Partierne har tidligere haft muligheden, dengang de havde flertal."
6-19-1415,"Når det er sagt, vil jeg sige, at vi i Dansk Folkeparti er enige i substansen, nemlig at kravene til at foretage dyreforsøg skal skærpes."
6-19-312,"Men hvad gør ministeren for at sikre, at det ikke finder sted, og for at sikre, at de myndigheder, der kommer på arbejdspladserne, er opmærksomme på, at man skal undersøge, om den slags finder sted, at man skal snakke med arbejderne osv. for at finde ud af, hvad der foregår?"
6-19-51,"Når nu vi har konstateret, at det kun er her, forskellen ligger, mener hr."
6-20-1272,"Så er der en opstramning ved indsamling af data angående lægers ordination af antipsykotika, dvs. medicin, man bruger mod sindssygdomme eller lettere psykiske lidelser, og der er det således, at de data ryger til Sundhedsstyrelsen, og så kan embedslægerne bruge det i det tilsyn, de har med lægerne."
6-20-23,"Men det er jo altså også sådan, at der er en række, man kan kalde dem ganske almindelige mennesker- og nu kan vi jo tage nogle af dem, som måske ikke hører til de højestlønnede her i samfundet- som pludselig kan få en tandsygdom, som kan slå dem fuldstændig ud."
6-20-432,Jeg kan også sige det på en anden måde:
6-2-1066,"Jeg tror såmænd, at det, vi oplevede i sommer med Georgien, havde vi slet ikke oplevet, hvis Georgien var nået længere i NATO- processen; så tror jeg for så vidt, at vi slet ikke havde oplevet det forløb, som skete den 7. og 8. august, for et NATO- land havde ikke kastet sig ind i sådan noget uden rådføring, og der var nok kommet et andet råd."
6-21-454,"Fru Helle Thorning- Schmidt kommer så med sit om, at der ikke skal være nogen lettelser, og resten af punkterne er der ikke nogen der kan huske."
6-21-794,"Hvorfor opretholder vi det synspunkt som noget, man skal stemme om, i en situation, hvor der faktisk på en række områder er positive tilkendegivelser fra andre partier, også de partier, som har været meget underlagt ikke bare landbrugslobbyen, men også en række andre industriers meget aktive arbejde for at fokusere på biobrændstof?"
6-21-887,"Da jeg var i Malawi, så jeg store posters ved vejsiden, hvor præsidenten, en ældre herre, prædikede"" Abstinence- only"", hvilket betyder afholdenhed og kun det."
6-22-1040,"Det kalder på en national, flerårig plan."
6-22-1168,"Jeg vil meget gerne høre, hvordan ministeren har ført de løbende forhandlinger med Grønlands hjemmestyre om nogle af de problemstillinger, der er blevet rejst af nogle af de andre ordførere, og som er blevet drøftet med Grønlands hjemmestyre, herunder spørgsmålet om patienternes retssikkerhed under det nye system."
6-22-1218,"Der er endnu ingen, der har valgt at prioritere at sætte midler af til det, men en by som f. eks."
6-22-178,"Endelig kunne landsstyremedlemmet fortælle mig, at hjemmestyret har iværksat en landsdækkende undersøgelse af familiers trivsel."
6-22-321,"Jeg er selvfølgelig glad for høre, at ordføreren muligvis er indstillet på, at vi kigger på, om der kunne være nogle bedre tidsfrister, uanset om det skal være 1 måned, eller hvad det skal være, fordi vi finder, at det er der behov for."
6-22-558,"Så jeg synes, det er vigtigt, at vi lægger vægt på sådan noget."
6-22-579,"Det er jo i anledning af det kommende giftermål og det nye medlem af kongehuset, at den her lønforhøjelse gennemføres, så kunne vi ikke lave et ændringsforslag til loven, sådan at lønforhøjelsen bliver givet til den, den vedrører?"
6-22-908,5 dage efter så man helt anderledes på det.
6-23-210,"Der er jo i det, som regeringen lægger frem her, ingenting, der ændrer virkeligheden for de unge mænd og kvinder, der bliver tvunget ind i ægteskaber."
6-23-831,"Erfaringerne har vist, at erhvervslivet er meget bevidst om indholdet af disse anbefalinger, og jeg ved, at komiteen allerede har taget opfordringen til sig og er i gang med at mødes med relevante netværk og enkeltpersoner, som har arbejdet med kvinder og ledelse."
6-24-1358,"Financial Times skrev forleden dag, at 625. 000 milliarder dollar, altså 625 efterfulgt af 12 nuller og så et dollartegn, lyder de papirer på, der svømmer på det spekulative marked, og som er bygget op på en måde, så de intet har at gøre med den virkelige verden- som er rent papir, men altså desværre papirer af så store mængder, at de, hvis man skal forstå tallet, svarer til ti gange verdens bruttonationalprodukt, altså ti gange det, der produceres i verden på et helt år."
6-24-233,"Det er tal, vi har fået fra Danida, og som man kan genfinde i Det Konservative Folkepartis oplæg."
6-24-754,Det kan der godt være mening i.
6-25-1386,"Den uvished blev væsentligt formindsket ved læsningen af 8. marts- papiret, men vi havde ikke adgang til det."
6-25-774,"Han har en sikker støtte i Enhedslisten, hvis det handler om at skærpe oppositionens miljøprofil."
6-25-936,Men tak for en god behandling af forslaget.
6-25-96,"Det har været vigtigt for regeringen, at børnene ikke bliver taget som gidsler i den anledning."
6-26-1275,"94. 000 kr. om året fra 2009, uden at man bliver trukket i sin SU."
6-26-717,Jeg vil sige til fru Karina Lorentzen:
6-27-150,"Vi kan eller vil ikke sige, hvor meget en sådan undersøgelse vil koste."
6-27-54,Og det synes vi sådan set er godt og socialt afbalanceret.
6-27-869,Vi har også set nogle andre eksempler i pressen.
6-27-894,"Karsten Hønge stiller sig op her en fredag eftermiddag i Folketingssalen, og at han så har fået sin majtale med."
6-28-189,"Udledningen af CO2 steg, det samme gjorde vores energiforbrug, mens andelen af vedvarende energi faldt."
6-29-196,"Den forpligtelse findes allerede, og den er ikke begrænset til en tydeliggørelse af ansvaret for samarbejdet om kvalitet og undervisningsmidler og- faciliteter."
6-29-240,"Med hensyn til processen må jeg sige, at den her ordførertale bliver meget kort, for da jeg hørte forsvarsministeren gøre rede for processen, fik jeg stort set svar på alle mine spørgsmål om den."
6-29-466,"Vælger man den vej, og betaler man de skattelettelser, som vicestatsministeren foreslog- i øvrigt heller ikke overraskende- med endnu flere massive besparelser i den offentlige sektor, ja, så forstår vi faktisk godt dem, der mener, at både statsministeren og vicestatsministeren fuldstændig har mistet forbindelsen til og forståelsen for de bekymringer, som almindelige familier har i hverdagen."
6-2-951,"Det, vi har et ønske om, er, at vi bruger vores forhandlinger herinde til at sikre flere penge til lige præcis de udvalgte områder, hvor vi kan se at der er særlige problemer."
6-30-1048,Der er bare ikke flertal i Folketinget for det.
6-31-221,"Erhvervsakademierne vil således få de tilskud, som hidtil har været forudsat i lov om erhvervsakademier."
6-3-123,"Jeg har også gode erfaringer med min søns skole, og jeg har ligeledes gode erfaringer med børnehaven, men jeg må bare sige, at de voksne, der arbejder der, knokler."
6-32-1195,"Det er afgørende for os, at nye afgørelser bliver taget ud fra en helhedsvurdering af behovet og ikke ud fra ensidige kriterier som f. eks. evnen til i overvejende grad at varetage personlig pleje eller evnen til at deltage i huslige gøremål."
6-32-1267,"Som et andet væsentligt element i lovforslaget ændres reglerne om, hvornår der skal anvendes anerkendte normer og standarder i forbindelse med offshoreanlægs konstruktion, indretning og ikke mindst udstyr."
6-32-592,"Budskabet er jo ganske klart, men jeg er ked af at måtte sige, at det også er lige så klart, at forberedelsen ikke har været særlig seriøs."
